"Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
25 Mar 2027 19:09:22.071,25 Mar 2027 20:09:51.268,3629.197,23 Mar 2027 09:56:17.667,23 Mar 2027 09:56:28.154,10.488,25 Mar 2027 20:10:03.035,25 Mar 2027 20:41:57.658,1914.623
25 Mar 2027 20:42:09.626,25 Mar 2027 21:42:41.167,3631.540,23 Mar 2027 10:55:31.947,23 Mar 2027 10:55:42.314,10.367,25 Mar 2027 21:42:52.976,25 Mar 2027 22:14:45.216,1912.240
25 Mar 2027 22:14:57.223,25 Mar 2027 23:15:31.105,3633.882,23 Mar 2027 11:29:03.938,23 Mar 2027 11:29:14.461,10.523,25 Mar 2027 23:15:42.953,25 Mar 2027 23:47:32.815,1909.862
25 Mar 2027 23:47:44.863,26 Mar 2027 00:48:21.076,3636.214,23 Mar 2027 12:28:20.411,23 Mar 2027 12:28:30.812,10.401,26 Mar 2027 00:48:32.964,26 Mar 2027 01:20:20.455,1907.491
26 Mar 2027 01:20:32.543,26 Mar 2027 02:21:11.082,3638.539,23 Mar 2027 13:01:50.235,23 Mar 2027 13:02:00.794,10.558,26 Mar 2027 02:21:23.011,26 Mar 2027 02:53:08.140,1905.129
26 Mar 2027 02:53:20.269,26 Mar 2027 03:54:01.122,3640.853,23 Mar 2027 14:01:08.914,23 Mar 2027 14:01:19.349,10.435,26 Mar 2027 03:54:13.093,26 Mar 2027 04:25:55.870,1902.776
26 Mar 2027 04:26:08.041,26 Mar 2027 05:26:51.196,3643.155,23 Mar 2027 14:34:36.558,23 Mar 2027 14:34:47.152,10.594,26 Mar 2027 05:27:03.205,26 Mar 2027 05:58:43.646,1900.441
26 Mar 2027 05:58:55.852,26 Mar 2027 06:59:41.301,3645.449,23 Mar 2027 15:33:57.455,23 Mar 2027 15:34:07.925,10.470,26 Mar 2027 06:59:53.352,26 Mar 2027 07:31:31.461,1898.109
26 Mar 2027 07:31:43.713,26 Mar 2027 08:32:31.440,3647.727,23 Mar 2027 16:07:22.907,23 Mar 2027 16:07:33.537,10.630,26 Mar 2027 08:32:43.533,26 Mar 2027 09:04:19.325,1895.792
26 Mar 2027 09:04:31.617,26 Mar 2027 10:05:21.612,3649.995,23 Mar 2027 17:06:46.035,23 Mar 2027 17:06:56.540,10.505,26 Mar 2027 10:05:33.742,26 Mar 2027 10:37:07.237,1893.494
26 Mar 2027 10:37:19.562,26 Mar 2027 11:38:11.814,3652.252,23 Mar 2027 17:40:09.283,23 Mar 2027 17:40:19.950,10.667,26 Mar 2027 11:38:23.987,26 Mar 2027 12:09:55.191,1891.205
26 Mar 2027 12:10:07.557,26 Mar 2027 13:11:02.050,3654.493,23 Mar 2027 18:39:34.655,23 Mar 2027 18:39:45.195,10.540,26 Mar 2027 13:11:14.260,26 Mar 2027 13:42:43.189,1888.930
26 Mar 2027 13:42:55.600,26 Mar 2027 14:43:52.313,3656.714,23 Mar 2027 19:12:55.686,23 Mar 2027 19:13:06.389,10.703,26 Mar 2027 14:44:04.563,26 Mar 2027 15:15:31.237,1886.674
26 Mar 2027 15:15:43.683,26 Mar 2027 16:16:42.607,3658.924,23 Mar 2027 20:12:23.313,23 Mar 2027 20:12:33.888,10.575,26 Mar 2027 16:16:54.896,26 Mar 2027 16:48:19.331,1884.435
