"Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
,,,26 Mar 2027 16:11:47.677,26 Mar 2027 16:12:01.165,13.487,,,
,,,26 Mar 2027 16:43:04.797,26 Mar 2027 16:43:18.342,13.546,,,
,,,26 Mar 2027 17:42:54.125,26 Mar 2027 17:43:07.619,13.494,,,
,,,26 Mar 2027 18:14:11.180,26 Mar 2027 18:14:24.724,13.545,,,
,,,26 Mar 2027 19:14:00.543,26 Mar 2027 19:14:14.044,13.500,,,
,,,26 Mar 2027 19:45:17.593,26 Mar 2027 19:45:31.136,13.542,,,
,,,26 Mar 2027 20:45:06.941,26 Mar 2027 20:45:20.437,13.496,,,
,,,26 Mar 2027 21:16:24.036,26 Mar 2027 21:16:37.575,13.539,,,
,,,26 Mar 2027 22:16:13.304,26 Mar 2027 22:16:26.805,13.501,,,
,,,26 Mar 2027 22:47:30.507,26 Mar 2027 22:47:44.041,13.534,,,
,,,26 Mar 2027 23:47:19.638,26 Mar 2027 23:47:33.138,13.499,,,
,,,27 Mar 2027 00:18:37.004,27 Mar 2027 00:18:50.533,13.529,,,
,,,27 Mar 2027 01:18:25.939,27 Mar 2027 01:18:39.440,13.501,,,
,,,27 Mar 2027 01:49:43.526,27 Mar 2027 01:49:57.048,13.522,,,
,,,27 Mar 2027 02:49:32.213,27 Mar 2027 02:49:45.711,13.498,,,
,,,27 Mar 2027 03:20:50.076,27 Mar 2027 03:21:03.588,13.512,,,
,,,27 Mar 2027 04:20:38.449,27 Mar 2027 04:20:51.944,13.495,,,
,,,27 Mar 2027 04:51:56.643,27 Mar 2027 04:52:10.147,13.504,,,
,,,27 Mar 2027 05:51:44.654,27 Mar 2027 05:51:58.143,13.489,,,
,,,27 Mar 2027 06:23:03.234,27 Mar 2027 06:23:16.728,13.494,,,
,,,27 Mar 2027 07:22:50.820,27 Mar 2027 07:23:04.306,13.486,,,
,,,27 Mar 2027 07:54:09.848,27 Mar 2027 07:54:23.330,13.482,,,
,,,27 Mar 2027 08:53:56.953,27 Mar 2027 08:54:10.431,13.478,,,
,,,27 Mar 2027 09:25:16.474,27 Mar 2027 09:25:29.946,13.472,,,
,,,27 Mar 2027 10:25:03.046,27 Mar 2027 10:25:16.516,13.470,,,
,,,27 Mar 2027 10:56:23.121,27 Mar 2027 10:56:36.577,13.456,,,
,,,27 Mar 2027 11:56:09.100,27 Mar 2027 11:56:22.561,13.461,,,
,,,27 Mar 2027 12:27:29.785,27 Mar 2027 12:27:43.224,13.439,,,
,,,27 Mar 2027 13:27:15.113,27 Mar 2027 13:27:28.564,13.451,,,
,,,27 Mar 2027 13:58:36.462,27 Mar 2027 13:58:49.887,13.426,,,
,,,27 Mar 2027 14:58:21.088,27 Mar 2027 14:58:34.527,13.439,,,
,,,27 Mar 2027 15:29:43.148,27 Mar 2027 15:29:56.560,13.412,,,
,,,27 Mar 2027 16:29:27.022,27 Mar 2027 16:29:40.449,13.427,,,
,,,27 Mar 2027 17:00:49.849,27 Mar 2027 17:01:03.243,13.394,,,
,,,27 Mar 2027 18:00:32.911,27 Mar 2027 18:00:46.324,13.413,,,
,,,27 Mar 2027 18:31:56.563,27 Mar 2027 18:32:09.932,13.369,,,
,,,27 Mar 2027 19:31:38.760,27 Mar 2027 19:31:52.157,13.397,,,
,,,27 Mar 2027 20:03:03.280,27 Mar 2027 20:03:16.631,13.352,,,
,,,27 Mar 2027 21:02:44.563,27 Mar 2027 21:02:57.944,13.381,,,
,,,27 Mar 2027 21:34:10.010,27 Mar 2027 21:34:23.337,13.328,,,
,,,27 Mar 2027 22:33:50.320,27 Mar 2027 22:34:03.688,13.369,,,
,,,27 Mar 2027 23:05:16.739,27 Mar 2027 23:05:30.047,13.308,,,


