"Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
4 Jan 2027 15:13:40.300,4 Jan 2027 16:08:50.184,3309.884,2 Jan 2027 20:08:33.929,2 Jan 2027 20:08:43.184,9.255,4 Jan 2027 16:08:59.125,4 Jan 2027 16:44:34.441,2135.315
4 Jan 2027 16:44:43.264,4 Jan 2027 17:39:52.524,3309.259,2 Jan 2027 20:44:00.906,2 Jan 2027 20:44:10.060,9.154,4 Jan 2027 17:40:01.454,4 Jan 2027 18:15:37.395,2135.942
4 Jan 2027 18:15:46.208,4 Jan 2027 19:10:54.845,3308.637,2 Jan 2027 21:39:36.831,2 Jan 2027 21:39:46.077,9.246,4 Jan 2027 19:11:03.764,4 Jan 2027 19:46:40.333,2136.569
4 Jan 2027 19:46:49.129,4 Jan 2027 20:41:57.147,3308.018,2 Jan 2027 22:15:04.358,2 Jan 2027 22:15:13.504,9.146,4 Jan 2027 20:42:06.055,4 Jan 2027 21:17:43.248,2137.194
4 Jan 2027 21:17:52.033,4 Jan 2027 22:12:59.431,3307.398,2 Jan 2027 23:10:39.714,2 Jan 2027 23:10:48.949,9.236,4 Jan 2027 22:13:08.327,4 Jan 2027 22:48:46.144,2137.817
4 Jan 2027 22:48:54.918,4 Jan 2027 23:44:01.696,3306.779,2 Jan 2027 23:46:07.797,2 Jan 2027 23:46:16.931,9.135,4 Jan 2027 23:44:10.581,5 Jan 2027 00:19:49.020,2138.439
5 Jan 2027 00:19:57.782,5 Jan 2027 01:15:03.943,3306.161,3 Jan 2027 00:41:42.577,3 Jan 2027 00:41:51.803,9.226,5 Jan 2027 01:15:12.817,5 Jan 2027 01:50:51.874,2139.058
5 Jan 2027 01:51:00.629,5 Jan 2027 02:46:06.172,3305.542,3 Jan 2027 01:17:11.223,3 Jan 2027 01:17:20.342,9.119,5 Jan 2027 02:46:15.034,5 Jan 2027 03:21:54.713,2139.679
5 Jan 2027 03:22:03.452,5 Jan 2027 04:17:08.382,3304.930,3 Jan 2027 02:12:45.421,3 Jan 2027 02:12:54.637,9.215,5 Jan 2027 04:17:17.233,5 Jan 2027 04:52:57.529,2140.296
5 Jan 2027 04:53:06.256,5 Jan 2027 05:48:10.574,3304.318,3 Jan 2027 02:48:14.632,3 Jan 2027 02:48:23.742,9.110,5 Jan 2027 05:48:19.414,5 Jan 2027 06:24:00.324,2140.910
5 Jan 2027 06:24:09.043,5 Jan 2027 07:19:12.748,3303.705,3 Jan 2027 03:43:48.246,3 Jan 2027 03:43:57.451,9.205,5 Jan 2027 07:19:21.577,5 Jan 2027 07:55:03.098,2141.521
5 Jan 2027 07:55:11.808,5 Jan 2027 08:50:14.904,3303.097,3 Jan 2027 04:19:18.026,3 Jan 2027 04:19:27.125,9.099,5 Jan 2027 08:50:23.722,5 Jan 2027 09:26:05.853,2142.131
5 Jan 2027 09:26:14.550,5 Jan 2027 10:21:17.043,3302.493,3 Jan 2027 05:14:51.051,3 Jan 2027 05:15:00.246,9.195,5 Jan 2027 10:21:25.850,5 Jan 2027 10:57:08.588,2142.739
5 Jan 2027 10:57:17.274,5 Jan 2027 11:52:19.164,3301.890,3 Jan 2027 05:50:21.405,3 Jan 2027 05:50:30.493,9.088,5 Jan 2027 11:52:27.959,5 Jan 2027 12:28:11.305,2143.346
5 Jan 2027 12:28:19.979,5 Jan 2027 13:23:21.267,3301.287,3 Jan 2027 06:45:53.836,3 Jan 2027 06:46:03.021,9.184,5 Jan 2027 13:23:30.051,5 Jan 2027 13:59:13.997,2143.945
5 Jan 2027 13:59:22.660,5 Jan 2027 14:54:23.352,3300.692,3 Jan 2027 07:21:24.767,3 Jan 2027 07:21:33.843,9.077,5 Jan 2027 14:54:32.126,5 Jan 2027 15:30:16.670,2144.544
5 Jan 2027 15:30:25.325,5 Jan 2027 16:25:25.421,3300.095,3 Jan 2027 08:16:56.602,3 Jan 2027 08:17:05.776,9.174,5 Jan 2027 16:25:34.184,5 Jan 2027 17:01:19.323,2145.140
5 Jan 2027 17:01:27.968,5 Jan 2027 17:56:27.472,3299.504,3 Jan 2027 08:52:28.117,3 Jan 2027 08:52:37.182,9.065,5 Jan 2027 17:56:36.224,5 Jan 2027 18:32:21.958,2145.734
